MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
60,12774,1,3,3,2,0,20,2,2,0,4,7,5,2003,2004,1,0,2,4,2,0,0,1,835,828,0,1663,2,1,3,1,8,0,2,168,68,0,0,0,0,0,7,2008,4,187720
20,13072,1,3,3,4,0,20,5,2,0,2,6,5,2005,2006,1,0,3,4,2,0,0,1,1175,0,0,1175,1,0,3,1,6,0,2,0,90,0,0,0,0,0,6,2008,4,187201
20,9260,1,3,3,0,0,20,2,2,0,2,7,5,2007,2007,1,0,2,4,2,0,0,1,1162,0,0,1162,2,0,3,1,6,0,2,0,32,0,0,0,0,0,3,2008,4,176385
60,8453,1,0,3,4,0,20,2,2,0,4,6,5,1995,1995,1,0,2,4,2,0,0,1,754,855,0,1609,2,1,3,1,6,0,2,0,70,0,0,0,0,0,4,2008,4,175901
60,8480,1,0,3,4,0,20,2,2,0,4,6,5,1993,1994,1,0,2,4,2,0,0,1,886,794,0,1680,2,1,3,1,7,0,2,144,96,0,0,0,0,0,10,2008,4,182584
60,14565,1,1,3,1,0,20,2,2,0,4,7,5,1994,1995,1,0,2,4,2,0,0,1,832,825,0,1657,2,1,3,1,6,0,2,144,74,0,0,0,0,2000,11,2008,4,195664
60,8450,1,3,3,4,0,20,2,2,0,4,6,5,2001,2001,1,0,2,4,2,0,0,1,827,850,0,1677,2,1,3,1,7,0,2,0,68,0,0,0,0,0,9,2008,4,181420
60,8285,1,3,3,0,0,20,2,2,0,4,7,5,1992,1992,1,0,2,4,2,0,2,1,844,893,0,1737,2,1,3,1,7,0,2,192,85,0,0,0,0,0,5,2008,4,176676
20,9100,1,3,3,4,0,19,5,2,0,2,5,5,1963,1963,3,0,3,4,2,0,4,1,984,0,0,984,1,0,3,1,5,1,2,145,56,0,0,0,0,400,8,2008,4,181594
20,8100,1,3,3,4,0,19,1,2,0,2,5,8,1961,2007,1,0,3,2,1,0,0,1,864,0,0,864,1,0,3,1,5,1,2,132,0,0,0,0,0,0,7,2008,4,178521
190,8450,1,3,3,4,0,19,5,2,1,2,5,5,1968,1968,1,0,3,4,1,0,2,0,890,0,0,890,1,0,3,1,5,0,2,0,0,0,0,0,0,0,4,2008,4,175895
20,6360,1,3,3,4,0,19,2,2,0,2,5,5,1963,1963,3,0,3,4,1,0,4,1,864,0,0,864,1,0,3,1,5,0,2,0,0,0,0,0,0,650,1,2008,0,168468
20,19508,1,3,3,4,0,24,2,2,0,2,6,5,1974,1974,1,0,3,4,1,0,4,1,1430,0,0,1430,2,0,3,1,6,2,2,117,108,165,0,0,0,0,7,2008,4,200973
50,10759,1,3,3,0,0,19,1,2,0,0,5,4,1972,1972,1,0,3,2,1,0,4,1,1001,640,0,1641,2,0,4,1,5,1,2,0,0,92,0,0,0,0,7,2008,4,197030
60,9205,1,0,3,4,0,15,2,2,0,4,6,5,1990,1991,3,0,2,4,2,0,0,1,1364,1319,0,2683,2,1,4,1,9,2,2,237,251,0,0,196,0,0,6,2008,4,192867
60,11025,1,3,3,4,0,15,2,2,0,0,9,5,1993,1994,3,0,2,4,2,0,0,1,1827,959,0,2786,2,1,4,1,10,1,2,294,49,0,0,0,0,0,6,2008,4,196449
120,3435,1,0,3,0,0,21,2,2,4,2,7,5,2004,2005,1,0,2,4,2,0,0,1,1245,0,0,1245,2,0,1,1,5,0,2,0,100,0,0,0,0,0,6,2008,4,141684
160,3180,1,3,3,4,0,21,2,2,4,4,6,5,2005,2005,1,0,2,4,2,0,0,1,600,600,0,1200,2,1,2,1,5,0,2,0,166,0,0,0,0,0,5,2008,4,153353
160,3180,1,3,3,4,0,21,2,2,4,4,7,5,2007,2007,1,0,2,4,2,0,0,1,703,689,0,1392,2,0,2,1,5,0,2,0,102,0,0,0,0,0,3,2008,0,151143
160,2280,1,3,3,4,0,21,2,2,3,4,6,5,1999,1999,1,0,3,4,2,0,2,1,757,792,0,1549,2,1,3,1,6,0,2,0,32,0,0,0,0,0,4,2008,4,163753
120,4765,1,0,3,4,0,21,2,2,4,2,9,5,2000,2000,3,0,2,4,2,0,0,1,1638,0,0,1638,2,0,2,1,5,1,2,230,68,0,0,0,0,0,7,2008,4,158682
120,4538,1,0,3,4,0,21,2,2,4,2,9,5,2001,2001,1,0,2,4,2,0,0,1,1310,0,0,1310,1,1,1,1,5,1,2,277,45,0,0,0,0,0,7,2008,4,144959
120,4385,1,0,3,4,0,21,2,2,4,2,9,5,2001,2001,1,0,2,4,2,0,0,1,1419,0,0,1419,1,1,2,1,5,1,2,155,58,0,0,0,0,0,9,2008,4,160144
120,4109,1,0,3,4,0,21,2,2,4,2,9,5,1999,2000,1,0,2,4,2,0,0,1,1557,0,0,1557,2,0,2,1,5,1,2,124,113,0,0,0,0,0,6,2008,4,156286
160,2160,1,3,3,4,0,21,2,2,3,6,7,5,1999,2000,1,0,2,4,2,0,0,1,684,720,0,1404,2,1,3,1,5,0,2,20,0,0,0,0,0,0,6,2008,4,165726
60,10646,1,0,3,0,0,21,2,2,0,4,7,5,2001,2001,1,0,3,4,2,0,0,1,872,917,0,1789,2,1,3,1,7,1,2,0,0,0,0,0,0,0,6,2008,4,182427
160,2645,1,3,3,4,0,21,2,2,3,4,8,5,1999,1999,1,0,2,4,2,0,0,1,962,624,0,1586,2,1,3,1,7,0,2,169,0,0,0,0,0,0,12,2008,4,173310
160,2645,1,3,3,4,0,21,2,2,3,4,8,5,1999,2000,1,0,2,4,2,0,0,1,962,645,0,1607,2,1,3,1,7,0,2,169,0,0,0,0,0,0,12,2008,4,173310
160,3951,1,0,3,4,0,21,2,2,4,4,10,5,1998,1999,1,0,0,4,2,0,0,1,1469,924,0,2393,2,1,2,1,7,1,2,0,90,0,0,94,0,0,2,2008,4,151556
120,11064,1,1,3,1,0,24,2,2,4,2,8,5,1995,1995,3,0,2,4,2,0,0,1,1239,0,0,1239,1,1,1,1,4,1,2,172,24,0,0,0,0,0,8,2008,4,158908
60,24572,1,0,3,1,0,24,2,2,0,4,9,3,1977,1977,4,0,2,2,1,0,4,1,1599,1345,0,2944,2,2,3,1,9,1,2,140,70,16,0,0,0,0,6,2008,3,209834
20,16280,1,3,3,4,0,24,2,2,0,2,8,9,1976,2007,1,0,0,0,1,0,0,1,1671,0,0,1671,3,0,3,1,6,1,2,280,90,0,0,0,0,0,5,2008,4,192410
60,7500,1,3,3,4,0,21,2,2,0,4,7,5,2002,2002,1,0,2,4,2,0,0,1,952,860,0,1812,2,1,3,1,7,1,2,144,112,0,0,0,0,0,4,2008,4,174026
80,11104,1,0,3,4,0,14,2,2,0,6,6,6,1969,1969,1,0,3,4,1,0,2,1,1427,0,0,1427,2,0,4,1,7,0,2,0,0,0,0,216,0,0,5,2008,4,195499
20,11050,1,3,3,4,0,14,2,2,0,2,6,5,1968,1968,1,0,3,4,1,0,1,1,1740,0,0,1740,1,1,4,1,8,1,2,25,0,0,0,192,0,0,10,2008,3,200918
20,15387,1,0,3,1,0,14,2,2,0,2,7,7,1967,1967,1,0,3,4,1,0,0,1,1620,0,0,1620,2,0,4,1,8,1,2,0,62,192,0,0,0,450,8,2008,4,207243
90,9750,1,3,3,4,0,14,6,2,2,2,5,6,1965,1965,1,0,3,4,1,0,0,1,1625,0,0,1625,2,0,4,2,8,0,2,0,0,0,0,0,0,0,8,2008,4,196149
60,8814,1,3,3,4,0,12,1,2,0,4,5,6,1968,1968,1,0,3,4,1,0,0,1,732,732,0,1464,1,1,4,1,7,0,2,0,40,0,0,0,0,0,6,2008,4,192097
20,8125,1,3,3,4,0,12,2,2,0,2,5,7,1965,2005,3,0,2,4,1,0,0,1,925,0,0,925,1,0,3,1,5,0,2,233,0,0,0,0,0,0,7,2008,4,178570
90,11072,1,0,3,4,0,12,2,2,2,2,5,5,1965,1965,1,0,3,4,1,0,4,1,1728,0,0,1728,2,0,6,2,10,0,2,0,0,0,0,0,0,0,11,2008,4,228617
60,13355,1,0,3,4,0,14,2,2,0,4,7,6,1971,1971,1,0,3,4,1,0,4,1,845,825,0,1670,1,1,4,1,7,0,2,0,0,0,0,0,0,0,5,2008,4,199929
20,7785,1,0,3,4,0,12,2,2,0,2,5,5,1956,1956,1,0,3,4,3,0,4,1,1014,0,0,1014,1,0,2,1,6,0,2,0,0,40,0,200,0,0,3,2008,4,160206
20,9900,1,3,3,0,0,12,2,2,0,2,5,5,1961,1961,1,0,3,2,1,0,4,1,1114,0,0,1114,1,0,3,1,5,0,2,0,0,0,0,164,0,0,5,2008,0,179854
20,11332,1,0,3,0,0,12,2,2,0,2,5,7,1960,2000,1,0,3,4,1,0,0,1,1118,0,0,1118,1,0,3,1,6,0,2,290,0,0,0,0,0,0,8,2008,4,185987
70,4882,1,0,0,4,1,3,6,1,0,4,4,7,1937,1950,1,0,3,4,2,0,4,1,453,453,0,906,1,0,2,1,5,0,2,0,0,0,0,0,0,0,9,2008,4,161122
20,9600,1,3,3,4,0,12,2,2,0,2,5,6,1960,1960,1,0,1,1,1,0,4,1,1496,0,0,1496,2,0,3,1,6,0,2,0,22,0,0,0,0,0,2,2008,4,175949
20,9600,1,3,3,4,0,12,2,2,0,2,5,8,1950,2006,1,0,3,2,1,0,2,1,1337,0,0,1337,1,0,3,1,7,1,2,0,192,0,0,0,0,0,9,2008,4,183683
20,7584,1,3,3,4,0,12,0,2,0,2,5,5,1953,1953,3,0,3,4,1,0,0,1,1036,0,0,1036,1,0,3,1,5,0,2,120,24,0,0,0,0,0,6,2008,4,176401
60,14670,1,3,3,4,0,12,2,2,0,4,6,7,1966,1999,1,0,2,2,1,0,0,1,1104,884,0,1988,2,1,4,1,9,1,2,0,230,0,0,0,0,0,8,2008,4,205832
20,8856,1,3,3,4,0,12,2,2,0,2,5,4,1957,1957,1,0,3,4,1,0,4,1,1176,0,0,1176,1,0,3,1,6,2,2,0,88,0,0,95,0,0,5,2008,4,177799
20,9840,1,3,3,4,0,12,2,2,0,2,5,7,1959,1998,1,0,3,4,1,0,4,1,1440,0,0,1440,2,0,2,1,7,0,2,150,0,0,0,256,0,0,6,2008,4,167565
20,13200,1,0,3,4,0,12,1,2,0,2,6,6,1958,1958,1,0,3,4,1,0,0,1,1570,0,0,1570,1,0,3,1,5,1,2,490,0,0,0,0,0,0,5,2008,4,186348
20,10425,1,3,3,4,0,12,2,2,0,2,5,5,1956,1958,1,0,3,4,1,0,2,1,1104,0,0,1104,1,0,3,1,5,0,2,0,0,0,0,0,0,0,4,2008,4,179782
20,11556,1,3,3,4,0,12,2,2,0,2,5,6,1952,1952,1,0,3,4,1,0,0,1,882,0,0,882,1,0,2,1,4,0,2,0,0,0,0,0,0,0,5,2008,4,169837
20,9373,1,0,3,0,0,12,2,2,0,2,5,6,1953,1953,1,0,3,4,1,0,4,1,1152,0,0,1152,1,1,3,1,6,0,2,0,0,0,0,0,0,0,5,2008,4,178817
20,12774,1,3,3,4,2,12,2,2,0,2,5,5,1953,1953,3,0,3,4,2,1,4,0,950,0,0,950,1,0,2,1,5,0,2,0,32,0,0,0,0,0,7,2008,4,174444
20,14250,1,3,3,4,0,12,2,2,0,2,6,5,1957,1957,1,0,3,4,1,0,4,1,1790,0,0,1790,2,0,3,1,6,2,2,0,40,0,0,0,0,1500,9,2008,4,192834
20,8838,1,3,3,4,0,12,2,2,0,2,5,3,1957,1982,1,0,3,4,0,0,2,1,1764,0,0,1764,2,1,4,1,7,1,2,0,72,0,0,0,0,0,10,2008,4,196564
90,12436,1,3,3,4,0,12,2,2,2,2,5,5,1957,1957,1,0,3,4,1,0,1,1,1824,0,0,1824,2,0,5,2,9,0,2,0,0,0,0,0,0,0,1,2008,4,206977
20,10122,1,3,3,4,0,17,2,2,0,2,4,6,1948,1950,1,0,3,4,3,0,4,0,869,0,0,869,1,0,1,1,3,0,0,0,0,66,0,0,0,0,8,2008,4,157054
50,7506,1,3,3,0,0,17,2,2,0,0,5,8,1925,1950,1,0,3,2,2,0,4,1,747,412,0,1159,1,0,3,1,5,0,0,84,0,96,0,0,0,0,5,2008,4,175142
30,5400,1,3,3,0,0,17,2,2,0,2,4,7,1940,2005,2,0,2,4,2,0,2,1,672,0,0,672,1,0,2,1,4,0,0,88,108,0,0,0,0,0,7,2008,4,159932
50,10836,1,3,3,4,0,17,2,2,0,0,5,5,1922,1950,1,0,3,4,0,0,0,1,1254,182,0,1436,1,0,3,1,7,1,0,0,0,100,0,0,0,0,6,2008,4,182801
20,10180,1,0,3,0,0,12,1,2,0,2,5,6,1968,1968,1,0,3,4,1,0,4,1,1044,0,0,1044,1,1,3,1,5,1,2,200,48,0,0,0,0,450,6,2008,4,181510
20,11355,1,0,3,0,0,12,2,2,0,2,7,7,1958,2001,1,1,3,4,1,0,0,1,1312,0,0,1312,1,1,3,1,6,1,2,0,304,144,0,0,0,6500,4,2008,4,181613
20,12929,1,0,3,4,0,12,2,2,0,2,6,6,1960,1993,1,0,3,4,1,0,4,1,1081,0,0,1081,1,0,3,1,5,0,2,36,82,0,0,0,0,0,6,2008,4,186920
20,7200,1,3,3,4,0,12,2,2,0,2,5,7,1951,1951,1,0,3,4,1,0,4,1,876,0,0,876,1,0,2,1,5,1,2,0,0,0,0,0,0,0,2,2008,0,157950
20,8000,1,3,3,4,0,12,2,2,0,2,5,6,1959,1959,1,0,3,4,2,0,2,1,1256,0,0,1256,1,1,3,1,6,0,2,0,240,0,0,0,0,0,5,2008,4,176115
20,8000,1,3,3,4,0,12,2,2,0,2,5,5,1962,1962,1,0,3,4,1,0,4,1,1027,0,0,1027,1,0,3,1,6,0,2,0,0,0,0,0,0,0,11,2008,4,182744
50,8064,1,3,3,4,0,12,0,2,0,0,6,6,1948,1950,1,0,3,4,1,0,0,1,819,501,0,1320,2,0,3,1,5,0,2,108,0,0,0,0,0,0,9,2008,4,180660
45,6390,1,3,3,0,0,12,1,2,0,1,6,7,1954,1954,1,0,3,4,1,0,4,1,984,0,0,984,1,0,2,1,4,0,2,0,0,0,0,0,0,0,6,2008,4,160775
50,7200,1,3,3,4,0,12,2,2,0,0,6,5,1954,1954,1,0,3,4,1,0,1,1,854,424,0,1278,1,0,4,1,6,0,2,0,0,0,0,0,0,0,4,2008,4,186711
90,8513,1,3,3,0,0,12,0,2,2,2,5,5,1961,1961,1,0,3,4,1,0,4,0,1800,0,0,1800,2,0,6,2,10,0,0,0,0,0,0,0,0,0,11,2008,0,223581
50,7200,1,3,3,4,0,12,2,2,0,0,5,6,1955,1967,1,0,3,2,1,0,2,1,1024,564,0,1588,1,1,3,1,6,0,2,0,0,0,0,0,0,0,3,2008,4,172330
20,7200,1,3,3,4,0,12,2,2,0,2,5,7,1954,1954,1,0,3,4,1,0,4,1,825,0,0,825,1,0,2,1,4,0,2,0,0,0,0,0,0,0,7,2008,4,163474
20,7590,1,3,3,4,0,12,4,2,0,2,5,5,1963,1963,1,0,3,4,1,0,0,1,1117,0,0,1117,1,0,3,1,6,0,2,0,0,0,0,0,0,0,5,2008,4,175308
20,9836,1,3,0,4,0,17,0,2,0,2,6,5,2008,2008,1,0,3,4,2,0,2,0,1133,0,0,1133,1,0,3,1,7,0,2,0,175,0,0,0,0,0,12,2008,0,187462
50,9184,1,3,3,4,0,17,0,2,0,0,5,7,1948,2005,1,0,3,4,0,0,0,1,948,375,0,1323,1,0,3,1,6,0,2,0,0,0,0,0,0,0,7,2008,4,180655
70,4800,1,3,3,4,0,17,2,2,0,4,5,5,1910,2003,1,0,3,4,0,0,1,0,680,680,0,1360,1,0,2,1,6,0,2,192,50,0,0,0,0,0,1,2008,4,152121
30,4800,1,3,3,0,0,17,2,2,0,2,5,4,1940,1950,1,0,3,4,1,0,4,1,672,0,0,672,1,0,2,1,4,0,2,0,0,0,0,0,0,0,8,2008,4,159856
75,6000,1,3,3,4,0,17,2,2,0,3,6,7,1915,2005,1,0,2,4,0,0,2,1,728,728,0,1456,1,1,4,1,7,0,0,0,0,248,0,0,0,0,6,2008,4,186559
190,11426,1,3,3,4,0,17,2,2,1,0,4,6,1910,1996,1,0,3,4,4,0,2,1,828,658,108,1594,2,0,3,2,9,0,0,0,172,109,0,0,0,0,6,2008,4,183962
50,7628,1,3,3,4,0,17,2,2,0,0,4,6,1940,1985,1,0,3,2,0,0,2,1,1095,561,0,1656,2,0,2,1,8,0,2,187,0,0,0,0,0,0,5,2008,4,162107
50,7308,1,3,3,0,0,17,0,2,0,0,5,5,1920,1950,1,0,1,1,0,0,2,0,960,780,0,1740,1,0,2,1,6,1,0,0,0,236,0,0,0,0,6,2008,4,162582
30,5400,1,3,3,4,0,17,2,2,0,2,7,6,1920,2006,1,0,2,4,1,0,4,1,1027,0,0,1027,1,0,2,1,5,1,0,0,28,0,0,0,0,0,2,2008,4,154407
190,10800,1,3,3,4,0,17,2,2,1,0,6,6,1940,1950,1,0,3,4,1,0,4,1,884,552,0,1436,2,0,3,2,8,2,2,0,0,126,0,0,0,0,5,2008,4,181625
30,6756,1,3,3,4,0,17,2,2,0,2,5,6,1910,1950,4,0,3,4,0,0,4,0,899,0,0,899,1,0,2,1,5,0,1,0,0,96,0,0,0,0,9,2008,4,164810
50,5914,1,3,3,4,0,17,2,2,0,0,5,9,1890,1996,1,0,3,4,0,0,2,1,684,396,0,1080,1,0,3,1,5,0,0,0,165,30,0,0,0,0,9,2008,4,176429
50,9000,1,3,3,0,0,17,2,2,0,0,5,6,1946,1950,1,0,3,4,1,0,0,1,904,595,0,1499,1,0,3,1,5,1,2,0,20,0,0,0,0,0,6,2008,4,179188
20,7311,1,3,3,0,0,17,2,2,0,2,2,5,1946,1950,1,0,3,2,0,0,4,0,407,0,0,407,1,0,1,1,3,0,2,76,0,120,0,0,0,0,3,2008,0,145997
20,12205,1,3,3,4,0,17,2,2,0,2,3,1,1949,1992,1,0,3,4,0,0,2,1,1588,0,0,1588,2,0,5,1,6,0,0,0,0,0,0,0,0,0,12,2008,0,218676
190,9142,1,3,3,4,0,17,2,2,1,4,5,5,1900,2006,1,0,3,1,0,0,4,0,830,797,0,1627,2,0,4,2,10,0,0,192,0,60,0,0,0,0,2,2008,4,188323
75,5350,1,3,3,0,0,17,0,2,0,4,7,8,1920,1965,1,0,3,4,0,0,0,1,730,720,0,1450,1,0,3,1,7,0,2,0,192,0,0,0,0,0,3,2008,4,168690
50,9143,1,3,3,0,0,17,2,2,0,0,5,7,1900,2003,1,0,3,4,1,0,0,1,709,308,0,1017,1,0,2,1,5,0,0,0,0,139,0,0,0,0,5,2008,4,165088
190,9600,1,3,3,4,0,17,2,2,1,4,5,5,1920,1960,1,0,3,4,0,0,4,1,1377,973,0,2350,2,0,4,2,10,0,2,0,0,219,0,0,0,0,4,2008,4,191435
70,6000,1,3,3,0,0,17,2,2,0,4,5,9,1905,2005,1,0,2,4,0,0,0,1,884,656,0,1540,1,1,3,1,7,0,0,240,77,0,0,0,0,0,2,2008,4,168864
70,11340,1,3,3,4,0,17,2,2,0,4,2,1,1920,1950,1,0,1,1,0,0,4,0,723,363,0,1086,1,0,2,1,5,0,0,0,24,144,0,0,0,0,11,2008,4,176041
70,10800,1,3,3,4,0,17,2,2,0,4,7,7,1890,1999,1,0,3,4,0,1,2,1,1313,1182,0,2495,2,0,5,1,10,1,2,0,299,0,0,0,0,0,12,2008,4,215911
20,9750,1,3,3,4,0,17,2,2,0,2,5,6,1959,1959,1,0,3,4,1,0,2,1,984,0,0,984,1,0,2,1,5,0,0,0,0,0,0,0,0,0,6,2008,4,167388
20,8516,1,3,3,4,0,17,2,2,0,2,4,6,1958,2006,1,0,3,4,1,0,4,1,1093,0,0,1093,1,0,2,1,5,0,2,0,0,0,0,0,0,0,5,2008,4,163854
30,7111,1,0,0,4,0,3,2,2,0,2,5,7,1928,1983,1,0,2,2,0,0,4,1,1143,0,0,1143,1,0,2,1,5,1,2,265,0,0,0,0,0,0,7,2008,4,163299
50,7425,1,0,0,0,0,3,6,0,0,0,7,7,1945,1950,1,0,3,4,1,0,2,1,1195,473,0,1668,1,1,3,1,8,0,2,210,0,0,0,0,0,0,8,2008,0,178298
50,7010,1,3,3,4,0,3,2,2,0,0,5,5,1935,1950,1,0,3,4,0,0,4,1,1144,594,0,1738,2,0,3,1,6,1,1,0,30,0,0,0,0,0,7,2008,4,176376
50,5000,1,3,3,4,0,3,1,2,0,0,5,7,1941,2006,1,0,3,2,1,0,0,1,832,378,0,1210,1,0,3,1,6,0,1,0,0,0,0,0,0,0,5,2008,4,170211
70,5870,1,3,3,0,0,3,1,1,0,4,6,9,1900,2000,1,0,3,2,0,0,0,1,736,554,0,1290,1,1,3,1,6,0,2,38,112,0,0,0,0,400,4,2008,4,170818
50,6000,1,3,3,4,0,3,2,2,0,0,6,7,1940,1989,1,0,3,4,1,0,0,1,1014,658,0,1672,1,1,3,1,6,1,2,0,11,0,0,0,0,0,7,2008,4,174388
30,6000,1,3,1,4,0,3,2,2,0,2,5,7,1924,2003,1,0,3,1,0,0,0,1,949,0,0,949,1,0,2,1,5,1,2,0,0,48,0,0,0,0,7,2008,4,161112
50,6000,1,3,3,4,0,3,2,2,0,0,6,7,1937,2000,1,0,3,2,0,0,0,1,825,672,0,1497,2,0,3,1,5,0,2,272,0,0,0,0,0,0,5,2008,4,172179
50,6000,1,3,3,4,0,3,2,2,0,0,6,5,1939,1950,1,0,3,4,1,0,0,1,874,468,0,1342,2,0,2,2,7,1,2,0,0,0,0,0,0,0,4,2008,4,157798
45,5000,1,3,0,4,1,3,2,2,0,1,6,7,1926,1950,1,0,3,4,0,0,0,1,1013,0,0,1013,1,0,3,1,6,0,2,0,0,101,0,0,0,0,4,2008,4,169106
50,5520,1,0,3,2,0,3,1,2,0,0,5,7,1920,1997,1,0,3,2,0,0,4,1,565,651,0,1216,1,0,3,1,6,1,2,0,0,180,0,0,0,0,4,2008,4,170129
20,5940,1,0,3,3,0,3,1,2,0,2,4,7,1946,1950,1,0,3,4,2,0,4,1,896,0,0,896,1,0,2,1,4,0,2,0,0,0,0,0,0,0,4,2008,0,157680
50,6240,1,3,3,4,0,3,2,2,0,0,4,7,1929,1950,1,0,3,4,2,0,0,1,624,512,0,1136,1,0,2,1,6,0,2,0,365,80,0,0,0,0,8,2008,4,162690
30,6120,1,3,3,4,0,3,2,2,0,2,5,6,1945,1995,1,0,3,2,1,0,2,0,808,0,0,808,1,0,1,1,6,0,1,0,48,0,0,0,0,0,6,2008,4,146968
50,6240,1,3,3,4,0,3,2,2,0,0,7,5,1939,1950,1,0,3,4,0,0,4,1,1245,764,0,2009,2,0,4,1,7,1,2,0,20,0,0,0,0,0,1,2008,4,181507
70,6120,1,3,3,4,0,17,0,2,0,4,5,5,1923,1950,2,0,3,4,0,0,4,1,1226,676,0,1902,2,0,4,1,7,0,2,0,139,55,0,0,0,0,10,2008,4,191215
50,9144,1,3,3,4,0,3,2,2,0,0,6,4,1915,2004,1,0,3,2,0,0,0,1,1170,546,0,1716,2,0,4,1,8,0,2,0,195,0,0,0,0,0,3,2008,4,189432
60,8094,1,3,3,4,0,17,2,2,1,3,6,8,1910,1983,1,0,3,4,2,0,2,1,1242,742,0,1984,2,0,5,1,8,0,2,64,0,180,0,0,0,1000,9,2008,4,207271
50,4347,1,3,3,4,0,17,2,2,0,0,6,8,1910,1950,2,0,2,4,0,0,0,1,825,784,0,1609,1,0,3,1,7,0,0,0,182,0,0,0,0,0,6,2008,4,170030
30,6291,0,0,3,4,0,9,7,2,0,2,6,6,1930,1950,1,0,2,2,0,0,4,1,768,0,0,768,1,0,1,1,4,0,0,0,0,84,0,0,0,0,7,2008,4,148409
70,10266,1,3,3,4,0,9,2,2,0,4,6,6,1952,1952,1,0,3,4,1,0,4,1,768,768,0,1536,1,1,4,1,7,0,2,0,216,80,0,0,0,0,5,2008,0,193850
50,6876,1,3,0,4,0,9,2,2,0,0,6,6,1938,1958,1,0,3,4,0,0,4,1,1272,0,697,1969,2,0,4,1,9,1,2,0,34,0,0,0,0,0,11,2008,4,193808
50,10320,1,3,3,4,0,9,2,2,0,0,5,6,1915,1978,1,0,3,1,0,0,2,1,880,428,0,1308,2,0,2,1,6,0,2,0,0,117,0,0,0,0,4,2008,4,166300
30,7200,1,3,3,0,0,9,2,2,0,2,6,7,1925,1992,1,0,3,4,1,0,2,1,1040,0,0,1040,1,0,2,1,5,0,2,0,132,0,0,0,0,0,7,2008,4,163474
50,7006,1,3,3,4,0,9,2,2,0,0,6,6,1925,1950,1,0,3,4,2,0,4,1,788,448,0,1236,2,0,3,1,6,1,2,0,0,0,0,0,0,0,8,2008,3,177473
30,10320,1,3,3,4,0,9,7,2,0,2,5,8,1912,1991,1,0,3,4,0,0,4,1,759,0,0,759,1,0,1,1,5,0,0,40,0,0,0,0,0,0,8,2008,3,157443
190,10320,1,3,3,4,0,9,2,2,1,4,3,3,1915,1950,1,0,1,1,2,0,0,0,808,536,0,1344,2,0,3,2,8,0,0,42,0,204,0,0,0,0,5,2008,4,180681
20,9488,1,3,3,4,0,19,1,2,0,2,5,6,1947,1993,1,0,2,4,1,0,2,0,1054,0,0,1054,1,0,3,1,6,0,2,0,60,122,0,0,0,0,9,2008,0,183463
85,11235,1,3,3,0,0,19,1,2,0,5,5,6,1963,1963,1,0,3,4,1,0,4,1,1075,0,0,1075,1,0,3,1,6,0,2,64,0,0,0,64,0,0,5,2008,0,182481
80,13014,1,3,3,4,0,19,2,2,0,6,6,5,1978,1978,1,0,3,4,1,0,4,1,1096,0,0,1096,1,0,3,1,6,1,2,168,0,0,0,0,0,0,12,2008,4,193717
20,10265,1,0,3,4,0,19,2,2,0,2,5,7,1967,2005,1,0,3,1,1,0,0,1,992,0,0,992,1,0,3,1,6,0,2,204,0,0,0,0,0,600,7,2008,4,182782
85,7703,1,0,3,1,0,19,2,2,0,5,6,8,1978,1978,1,0,3,4,1,0,0,1,1034,0,0,1034,1,0,3,1,6,1,2,311,0,0,0,0,0,0,5,2008,4,175530
20,9981,1,0,3,0,0,19,2,2,0,2,5,5,1967,1967,1,0,3,4,1,0,2,1,1073,0,0,1073,1,0,3,1,6,0,2,0,90,0,0,0,0,0,3,2008,4,177804
85,7400,1,0,3,1,0,19,2,2,0,5,5,5,1984,1984,1,0,3,4,2,0,4,1,1126,0,0,1126,1,0,2,1,5,0,2,178,0,0,0,0,0,0,3,2008,4,159448
190,12900,1,3,3,4,0,19,1,2,1,2,5,4,1920,1950,1,0,3,4,2,0,1,1,1140,0,0,1140,1,0,3,1,6,0,2,0,0,190,0,0,0,0,1,2008,2,181338
20,9239,1,3,3,4,0,19,1,2,0,2,5,8,1963,2003,1,0,3,2,1,0,0,1,960,0,0,960,1,0,3,1,6,0,2,168,0,0,0,0,0,0,5,2008,4,178553
20,14175,1,3,3,4,0,19,3,2,0,2,6,8,1956,1956,1,0,3,4,1,0,4,1,1188,0,0,1188,1,0,1,1,4,1,2,102,89,231,0,0,0,0,6,2008,4,162820
190,10532,1,3,3,0,0,4,2,2,0,2,5,3,1960,1960,0,1,3,4,1,0,2,1,1721,0,0,1721,2,0,3,1,7,2,2,50,84,0,0,0,0,0,12,2008,0,188832
50,8375,1,3,3,0,0,19,2,2,0,0,5,7,1941,1973,1,0,3,4,0,0,2,1,864,486,0,1350,1,1,2,1,6,0,0,0,0,0,0,0,0,0,6,2008,4,164682
