MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
120,4043,1,3,3,4,0,13,2,2,4,2,6,6,1977,1977,1,1,3,4,1,1,4,1,1069,0,0,1069,2,0,2,1,4,0,2,0,55,0,0,200,0,0,10,2008,0,140000
20,6000,1,3,3,4,0,17,2,2,0,2,5,6,1957,1957,3,1,3,4,1,1,2,1,928,0,0,928,1,0,3,1,5,0,2,0,0,0,0,0,0,0,6,2008,4,112500
20,11146,1,0,3,4,0,16,2,2,0,2,8,5,2006,2006,1,1,2,4,2,1,0,1,1717,0,0,1717,2,0,3,1,7,1,2,169,39,0,0,0,0,0,7,2009,4,255500
20,8777,1,3,3,4,0,7,1,2,0,2,4,5,1949,2003,1,1,3,4,1,1,0,1,1126,0,0,1126,2,0,2,1,5,0,0,0,96,0,0,0,0,0,5,2009,4,108000
60,10625,1,3,3,4,0,16,2,2,0,5,7,5,2003,2004,1,1,2,4,2,1,0,1,1006,1040,0,2046,2,1,3,1,8,1,2,320,62,0,0,0,0,0,8,2008,4,284000
45,6380,1,3,3,4,0,3,2,2,0,1,5,6,1922,1950,1,1,3,4,0,1,4,1,1048,0,0,1048,1,0,2,1,5,1,2,0,0,116,0,0,0,0,8,2006,4,113000
20,14850,1,0,3,4,0,12,2,2,0,2,5,5,1957,1957,1,1,3,4,1,1,4,1,1092,0,0,1092,1,0,2,1,6,1,2,268,0,0,0,122,0,0,5,2006,4,141000
50,11040,1,3,2,4,1,9,2,2,0,0,4,6,1920,1950,1,1,3,4,1,1,2,1,897,439,0,1336,1,1,3,1,7,0,2,0,47,120,0,0,0,0,9,2006,4,108000
60,21872,1,1,1,2,0,8,2,2,0,5,7,5,1996,1997,1,1,3,4,2,1,0,1,729,717,0,1446,2,1,3,1,6,1,2,264,22,0,0,0,0,0,8,2008,4,175000
120,3196,1,3,3,4,0,0,2,2,4,2,7,5,2003,2004,1,1,2,4,2,1,0,1,1557,0,0,1557,2,0,2,1,7,1,2,143,20,0,0,0,0,0,10,2006,4,234000
20,11341,1,0,3,4,0,19,2,2,0,2,5,6,1957,1996,3,1,3,4,1,1,4,1,1392,0,0,1392,1,1,3,1,5,1,2,0,0,0,0,95,0,0,5,2010,4,121500
20,10010,1,3,3,4,1,11,2,2,0,2,5,5,1974,1975,1,1,3,4,1,1,2,1,1389,0,0,1389,1,0,2,1,6,1,2,240,38,0,0,0,0,0,4,2006,4,170000
30,13907,1,3,3,4,0,7,2,2,0,2,5,6,1940,1969,1,1,3,4,1,1,0,1,996,0,0,996,1,0,3,1,6,1,2,144,0,0,0,0,0,0,7,2008,4,108000
50,21780,1,3,3,4,0,7,2,2,0,0,6,7,1918,1950,1,1,3,4,0,1,0,1,1163,511,0,1674,2,0,4,1,8,1,0,72,36,0,0,144,0,0,7,2008,4,185000
60,13346,1,0,3,1,0,15,2,2,0,5,7,5,1992,2000,1,1,2,4,2,1,0,1,1166,1129,0,2295,2,1,4,1,9,1,2,0,40,0,0,0,0,0,7,2006,4,268000
70,6858,1,3,0,0,0,18,2,2,0,5,6,4,1915,1950,1,1,3,4,2,1,4,0,841,806,0,1647,1,1,4,1,6,0,2,0,66,136,0,0,0,0,5,2010,4,128000
60,11198,1,0,3,4,0,22,2,2,0,5,9,5,2005,2007,3,1,2,4,2,1,0,1,1134,1370,0,2504,2,1,4,1,11,1,2,144,39,0,0,0,0,0,6,2008,4,325000
20,10171,1,0,3,4,0,16,2,2,0,2,7,5,2004,2004,1,1,2,4,2,1,0,1,1535,0,0,1535,2,0,3,1,7,0,2,0,0,0,0,0,0,0,3,2010,4,214000
50,12327,1,0,2,4,1,20,2,2,0,0,8,8,1983,2009,1,1,2,4,1,1,0,1,1496,636,0,2132,1,1,1,1,5,1,2,349,40,0,0,0,0,0,9,2009,4,316600
90,7032,1,0,3,0,0,12,2,2,2,6,5,5,1979,1979,1,1,3,4,1,1,4,1,943,0,0,943,1,0,2,1,4,2,2,42,0,0,0,0,0,0,12,2006,4,135960
90,13101,1,0,3,4,0,12,2,2,2,2,5,5,1965,1965,1,1,3,4,1,1,4,1,1728,0,0,1728,2,0,6,2,10,0,2,0,0,0,0,0,0,0,11,2008,4,142600
20,7332,1,3,3,4,0,12,2,2,0,2,6,6,1959,1959,1,1,3,4,1,1,0,1,864,0,0,864,1,0,2,1,4,0,2,168,0,0,0,0,0,0,10,2006,0,120000
60,13159,1,0,1,0,0,23,2,2,0,5,7,5,2009,2009,1,1,3,4,2,1,2,1,846,846,0,1692,2,1,3,1,6,0,2,208,114,0,0,0,0,0,7,2009,5,224500
80,9967,1,0,3,4,0,8,2,2,0,7,7,5,2000,2000,1,1,3,4,2,1,0,1,774,656,0,1430,2,1,3,1,8,1,2,100,0,0,0,0,0,0,12,2007,4,170000
80,10500,1,3,3,2,0,12,2,2,0,7,5,7,1971,2005,2,1,3,4,1,1,4,1,576,533,0,1109,1,0,3,1,5,0,2,35,0,0,0,0,0,0,12,2007,4,139000
50,8480,1,3,3,4,0,12,2,2,0,0,5,5,1947,1950,1,1,3,4,1,1,4,1,832,384,0,1216,1,0,2,1,6,0,2,158,0,102,0,0,0,0,10,2008,0,118500
50,6292,1,3,3,4,0,18,2,2,0,0,7,7,1928,1950,1,1,3,4,0,1,2,1,877,600,0,1477,2,0,3,1,6,1,2,0,50,0,0,0,0,0,8,2009,4,145000
80,11777,1,0,3,4,0,19,2,2,0,7,5,6,1966,1966,1,1,3,4,1,1,0,1,1320,0,0,1320,1,0,3,1,6,2,2,160,68,240,0,0,0,0,5,2006,0,164500
160,3604,1,3,3,0,0,21,2,2,4,5,7,5,2007,2007,1,1,2,4,2,1,0,1,703,689,0,1392,2,0,2,1,5,0,2,0,102,0,0,0,0,0,2,2008,0,146000
50,12150,1,3,3,4,0,17,2,2,0,0,5,5,1954,1954,1,1,3,4,0,1,0,0,1050,745,0,1795,2,0,4,1,7,0,2,0,0,0,0,0,0,0,11,2008,4,131500
20,14585,1,0,3,1,0,12,2,2,0,2,6,6,1960,1987,1,1,3,4,1,1,0,1,1429,0,0,1429,1,0,3,1,7,2,2,216,110,0,0,0,0,0,6,2007,4,181900
20,12704,1,3,3,4,0,16,2,2,0,2,8,5,2008,2009,3,1,0,4,2,1,0,1,2042,0,0,2042,2,1,3,1,8,1,2,0,90,0,0,0,0,0,8,2009,5,253293
90,11841,0,3,3,4,0,7,2,2,2,6,6,5,1990,1990,1,1,3,2,1,1,4,1,816,0,0,816,1,0,3,1,5,0,2,0,32,0,0,0,0,0,5,2007,4,118500
75,13500,1,3,3,4,0,17,0,3,0,4,10,9,1893,2000,1,1,0,0,0,1,2,1,1521,1254,0,2775,3,1,3,1,9,1,2,105,502,0,0,0,0,0,7,2008,4,325000
50,6120,1,3,3,4,0,3,2,2,0,0,4,7,1935,1995,1,1,3,4,0,1,0,1,989,584,0,1573,1,0,3,1,6,0,2,0,0,54,0,120,0,0,7,2009,4,133000
20,11443,1,3,3,4,0,23,2,2,0,2,8,5,2005,2006,3,1,2,4,2,1,0,1,2028,0,0,2028,2,0,2,1,7,2,2,326,66,0,0,0,0,0,3,2006,5,369900
30,10267,1,3,3,4,0,3,6,2,0,2,6,7,1918,2000,1,1,3,2,0,1,0,1,838,0,0,838,1,0,2,1,5,0,0,0,0,112,0,0,0,0,5,2008,4,130000
85,8740,1,0,3,4,0,19,2,2,0,6,5,6,1982,1982,3,1,3,4,1,1,4,1,860,0,0,860,1,0,2,1,4,0,2,0,0,0,0,0,0,0,7,2009,4,137000
20,25095,1,0,2,4,2,4,2,2,0,2,5,8,1968,2003,0,5,3,4,1,1,0,1,1473,0,0,1473,1,0,1,1,5,2,2,0,48,0,0,60,0,0,6,2009,5,143000
40,9100,1,3,3,4,0,3,6,1,0,2,5,6,1930,1960,1,1,3,4,0,1,4,1,779,0,156,935,1,0,2,1,4,0,1,0,0,0,0,0,0,600,8,2008,4,79500
60,8320,1,3,3,4,0,5,2,2,0,5,7,5,2004,2004,1,1,2,4,2,1,0,1,770,812,0,1582,2,1,3,1,6,0,2,0,45,0,0,0,0,0,9,2008,4,185900
60,13478,1,0,3,0,0,16,2,2,0,5,10,5,2008,2008,1,1,0,4,2,1,0,1,1728,568,0,2296,2,1,3,1,10,1,2,382,274,0,0,0,0,0,6,2009,4,451950
20,6600,1,3,3,4,0,11,2,2,0,2,5,8,1982,2003,1,1,3,2,2,1,0,1,816,0,0,816,1,0,2,1,4,0,2,0,0,0,0,0,0,0,6,2008,4,138000
120,4435,1,3,3,4,0,5,2,2,4,2,6,5,2003,2003,1,1,2,4,2,1,0,1,848,0,0,848,1,0,1,1,4,0,2,140,0,0,0,0,0,0,5,2009,4,140000
20,7990,1,0,3,4,0,5,2,2,0,2,5,6,1975,1975,3,1,3,4,1,1,4,1,924,0,0,924,1,0,3,1,5,0,2,0,0,0,0,0,0,0,4,2008,4,110000
20,11302,1,0,3,4,0,22,2,2,0,2,8,5,2005,2006,1,1,2,4,2,1,0,1,1826,0,0,1826,2,0,3,1,7,1,2,180,75,0,0,120,0,0,8,2006,5,319000
70,3600,1,3,3,4,0,17,2,2,0,5,6,7,1910,1993,1,1,3,4,1,1,0,0,684,684,0,1368,1,0,3,1,7,0,0,0,158,0,0,0,0,0,10,2006,4,114504
120,3922,1,3,3,4,0,0,2,2,4,2,7,5,2006,2007,1,1,2,4,2,1,0,1,1402,0,0,1402,0,2,2,1,7,1,2,120,16,0,0,0,0,0,2,2007,5,194201
20,12984,1,3,0,4,0,6,2,2,0,2,5,6,1977,1977,1,1,3,4,1,1,0,1,1647,0,0,1647,2,0,3,1,7,1,2,0,0,0,0,0,0,0,3,2006,4,217500
160,1950,1,3,3,4,0,1,2,2,3,5,6,6,1980,1980,1,1,3,2,1,1,4,1,716,840,0,1556,2,1,3,1,6,1,2,161,0,0,0,0,0,0,7,2008,4,151000
60,10927,1,3,3,4,0,16,2,2,0,5,8,5,2005,2005,1,1,2,4,2,1,0,1,1058,846,0,1904,2,1,3,1,8,1,2,179,60,0,0,0,0,0,6,2006,4,275000
50,9000,1,3,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,3,2,2,1,4,1,780,595,0,1375,1,1,3,1,6,1,1,0,162,0,0,126,0,0,12,2007,4,141000
60,10041,1,0,3,4,0,20,2,2,0,5,8,5,1992,1992,1,1,2,4,2,1,0,1,927,988,0,1915,2,1,3,1,8,1,2,120,150,0,0,0,0,0,2,2006,0,220000
160,3182,1,3,3,4,0,21,2,2,4,5,7,5,2004,2005,1,1,2,4,2,1,0,1,600,600,0,1200,2,1,2,1,4,0,2,0,172,0,0,0,0,0,6,2010,4,151000
20,12803,1,0,3,4,0,5,2,2,0,2,7,5,2002,2002,1,1,2,4,2,1,0,1,1494,0,0,1494,2,0,3,1,6,1,2,192,36,0,0,0,0,0,9,2008,4,221000
60,13600,1,3,3,4,0,12,2,2,0,5,7,6,1965,1990,1,1,3,4,1,1,4,1,1186,800,0,1986,2,1,3,1,7,3,2,0,42,0,0,189,0,0,10,2009,4,205000
20,12464,1,1,2,0,1,5,2,2,0,2,5,5,1996,1996,1,1,3,2,2,1,2,1,1040,0,0,1040,1,0,3,1,6,0,2,168,0,0,0,0,0,0,11,2009,4,152000
20,7800,1,3,0,4,1,7,2,2,0,5,5,8,1948,2002,1,1,3,2,1,1,0,1,1112,896,0,2008,3,0,3,1,8,0,2,103,0,0,0,0,0,0,8,2006,4,225000
70,12168,1,3,1,4,1,6,2,2,0,5,8,6,1934,1998,1,1,3,4,2,1,4,1,1940,1254,0,3194,2,1,4,1,10,2,2,0,0,0,0,0,0,0,9,2007,2,359100
20,7943,1,3,3,4,0,19,1,2,0,2,4,5,1961,1961,1,1,3,1,1,1,2,1,1029,0,0,1029,1,0,3,1,5,0,2,64,0,39,0,0,0,0,4,2007,4,118500
60,11050,1,3,3,4,0,5,4,2,0,5,9,5,2000,2000,3,1,2,4,2,1,0,1,1476,677,0,2153,2,1,3,1,8,2,2,253,142,0,0,0,0,0,5,2009,4,313000
80,10395,1,0,3,2,0,14,2,2,0,7,6,6,1978,1978,1,1,3,4,1,1,4,1,1032,0,0,1032,2,0,3,1,6,1,2,0,0,0,0,0,0,500,7,2007,4,148000
60,11885,1,3,3,4,0,5,2,2,0,5,8,5,2001,2001,1,1,2,4,2,1,0,1,1299,573,0,1872,2,1,3,1,7,1,2,160,122,0,0,0,0,0,11,2009,4,261500
20,8402,1,3,3,4,0,11,1,2,0,2,5,5,2007,2007,1,1,3,4,2,1,0,1,1120,0,0,1120,1,0,3,1,6,0,2,0,30,0,0,0,0,0,12,2007,5,147000
180,1491,1,3,3,4,0,10,2,2,4,6,4,6,1972,1972,1,1,3,4,1,1,0,1,630,0,0,630,1,0,1,1,3,0,2,96,24,0,0,0,0,0,5,2010,4,75500
85,8800,1,3,3,4,0,12,1,2,0,6,6,7,1963,1963,1,1,3,2,2,1,0,1,1054,0,0,1054,1,0,3,1,6,0,2,120,0,0,0,0,0,0,5,2010,0,137500
60,7861,1,0,3,4,0,8,2,2,0,5,6,5,2002,2003,1,1,2,4,2,1,0,1,807,702,0,1509,2,1,3,1,7,1,2,100,75,0,0,0,0,0,6,2006,4,183200
45,7227,1,3,1,0,1,12,0,2,0,1,6,6,1954,1954,1,1,3,4,1,1,2,1,832,0,0,832,1,0,2,1,4,0,2,0,0,0,0,0,0,0,6,2008,4,105500
20,11694,1,3,3,4,0,16,2,2,0,2,9,5,2007,2007,3,1,0,4,2,1,0,1,1828,0,0,1828,2,0,3,1,9,1,2,0,108,0,0,260,0,0,7,2007,5,314813
60,12244,1,3,3,4,0,23,2,2,0,5,8,5,2003,2003,3,1,2,4,2,1,0,1,1482,780,0,2262,2,1,4,1,10,2,2,168,0,0,0,0,0,0,8,2008,4,305000
30,8248,1,3,3,4,0,7,2,2,0,2,3,3,1914,1950,1,1,3,4,0,1,4,0,864,0,0,864,1,0,2,1,5,0,0,0,0,100,0,0,0,0,9,2008,4,67000
60,10800,1,3,3,4,0,14,2,2,0,5,6,7,1974,1997,1,1,3,4,1,1,4,1,1548,1066,0,2614,2,1,4,1,9,1,2,38,243,0,0,0,0,0,6,2008,4,240000
20,7064,1,3,3,4,0,19,2,2,0,2,5,6,1977,1977,1,1,3,4,1,1,4,1,980,0,0,980,1,0,3,1,6,0,2,192,0,0,0,0,0,0,7,2009,4,135000
160,2117,1,3,3,4,0,21,2,2,4,5,6,5,2000,2000,1,1,2,4,2,1,0,1,756,756,0,1512,2,1,2,1,4,1,2,0,32,0,0,0,0,0,6,2007,4,168500
60,10400,1,3,3,4,0,14,2,2,0,5,6,5,1972,1972,1,1,3,4,1,1,2,1,1012,778,0,1790,1,2,4,1,8,1,2,148,0,0,0,147,0,0,11,2006,4,165150
20,10000,1,0,3,0,0,12,2,2,0,2,6,6,1962,1962,3,1,3,4,1,1,4,1,1116,0,0,1116,1,1,3,1,5,0,2,0,0,0,0,385,0,0,2,2010,4,160000
20,12342,1,0,3,4,0,12,2,2,0,2,5,5,1960,1978,3,1,3,4,1,1,4,1,1422,0,0,1422,1,0,3,1,6,1,2,0,0,36,0,0,0,600,8,2007,4,139900
80,9600,1,3,3,4,0,12,2,2,0,7,6,6,1955,1972,1,1,3,4,1,1,0,1,1520,0,0,1520,1,0,3,1,7,2,2,0,0,189,0,0,0,0,3,2010,4,153000
60,11606,1,0,1,4,2,12,2,2,0,5,5,5,1969,1969,1,1,3,4,2,1,4,1,1040,1040,0,2080,1,2,5,1,9,2,2,335,0,0,0,0,0,0,9,2007,3,135000
80,9020,1,3,3,0,0,12,1,2,0,7,6,5,1964,1964,1,7,3,4,1,1,4,1,1350,0,0,1350,1,1,3,1,6,0,2,176,0,0,0,0,0,0,6,2008,4,168500
70,9000,1,3,3,0,0,17,0,2,0,5,5,6,1880,1991,1,1,3,4,0,1,4,1,1089,661,0,1750,1,0,3,1,8,0,0,0,0,293,0,0,0,0,6,2006,0,124000
120,4590,1,3,3,4,0,16,2,2,3,2,8,5,2006,2006,1,1,2,4,2,1,0,1,1554,0,0,1554,2,0,2,1,6,1,2,156,73,0,0,0,0,0,8,2007,4,209500
20,11900,1,3,3,4,0,14,2,2,0,2,7,5,1977,1977,3,1,3,2,1,1,4,1,1411,0,0,1411,2,0,3,1,6,1,2,192,0,0,0,0,0,0,4,2009,3,82500
20,9250,1,3,3,0,0,12,2,2,0,2,5,7,1954,2005,1,1,3,4,1,1,4,1,1056,0,0,1056,1,0,3,1,6,0,2,390,0,0,0,0,0,0,7,2007,4,139400
90,6979,1,3,3,4,0,17,2,2,2,6,6,5,1980,1980,1,1,3,4,1,1,2,1,1056,0,0,1056,0,0,0,2,4,0,2,264,56,0,0,0,0,600,6,2010,4,144000
190,10896,1,3,0,4,0,18,1,2,1,3,6,7,1914,1995,3,1,1,4,1,1,0,1,1440,1440,515,3395,2,0,8,2,14,0,0,0,110,0,0,0,0,0,3,2007,0,200000
30,6120,1,3,3,4,0,3,2,2,0,2,2,3,1936,1950,1,1,1,1,0,3,1,0,800,0,0,800,1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,2009,4,60000
190,6000,1,3,3,4,0,17,2,2,1,0,5,4,1954,1954,1,1,3,4,1,1,4,1,811,576,0,1387,2,0,3,2,7,0,2,0,0,0,0,0,0,0,11,2009,4,93000
30,8777,1,3,3,4,0,7,1,2,0,2,5,7,1910,1950,1,1,3,4,1,1,2,1,796,0,0,796,1,0,2,1,4,0,1,328,0,164,0,0,0,0,5,2008,4,85000
120,3982,1,3,3,4,0,0,2,2,4,2,8,5,2006,2006,3,1,2,4,2,1,0,1,1567,0,0,1567,2,0,1,1,7,1,2,312,0,0,0,0,0,0,10,2006,5,264561
120,12677,1,0,3,4,0,16,2,2,4,2,8,5,2003,2004,3,1,0,4,2,1,0,1,1518,0,0,1518,1,1,1,1,6,1,2,185,140,0,0,0,0,0,4,2008,4,274000
60,7050,1,3,3,4,0,21,2,2,0,5,7,5,2001,2001,1,1,2,4,2,1,0,1,1057,872,0,1929,2,1,3,1,7,1,2,0,235,0,0,0,0,0,5,2007,4,226000
80,13860,1,3,3,4,0,12,2,2,0,7,8,7,1972,1995,1,1,2,4,1,1,2,1,2000,704,0,2704,2,1,4,1,9,3,2,269,111,0,0,0,0,0,7,2009,4,345000
60,10793,1,3,3,4,0,14,6,2,0,5,5,5,1969,1969,4,1,3,4,1,1,0,1,780,840,0,1620,2,1,4,1,7,0,2,208,0,0,0,0,0,0,4,2007,4,152000
20,9187,1,3,3,4,0,21,2,2,0,2,9,5,2009,2009,1,1,0,4,2,1,0,1,1766,0,0,1766,2,1,2,1,7,1,2,195,130,0,0,0,0,0,10,2009,5,370878
20,10530,1,0,3,0,0,12,2,2,0,2,6,5,1971,1971,3,1,3,4,1,1,4,1,981,0,0,981,1,1,3,1,5,0,2,0,312,40,0,0,0,0,3,2007,4,143250
20,7200,1,3,3,4,0,12,2,2,0,2,5,5,1950,1950,3,1,3,4,1,1,2,1,1048,0,0,1048,1,0,3,1,7,0,2,0,27,0,0,0,0,0,7,2008,4,98300
20,10452,1,0,3,4,0,7,2,2,0,2,6,5,1953,1953,3,1,3,4,1,1,0,1,1094,0,0,1094,1,0,3,1,5,2,2,0,0,0,0,287,0,0,6,2008,4,155000
60,7700,1,3,3,4,0,12,4,2,0,5,6,5,1966,1966,1,1,3,4,1,1,4,1,1051,788,0,1839,1,1,4,1,7,1,2,0,124,216,0,0,0,0,6,2010,4,155000
180,1936,1,3,3,4,0,10,2,2,3,6,4,6,1970,1970,1,1,3,4,1,1,2,1,630,0,0,630,1,0,1,1,3,0,2,0,0,0,0,0,0,0,12,2007,4,84500
60,8125,1,3,3,4,0,21,2,2,0,5,7,6,2007,2007,1,1,2,4,2,1,0,1,822,843,0,1665,2,1,3,1,7,0,2,0,0,0,0,0,0,0,5,2008,4,205950
70,9084,1,3,3,4,0,7,0,2,0,5,4,5,1940,1950,1,1,3,4,1,1,4,1,755,755,0,1510,1,0,4,1,7,1,1,120,0,0,0,0,0,0,10,2009,4,108000
60,8750,1,3,3,4,0,5,2,2,0,5,7,5,1996,1996,1,1,2,4,2,1,0,1,909,807,0,1716,2,1,2,1,7,1,2,0,120,0,0,0,0,0,7,2009,4,191000
50,10320,1,3,3,4,0,9,2,2,0,0,6,7,1906,1995,1,1,3,4,1,1,0,1,756,713,0,1469,1,0,3,1,7,0,2,57,0,239,0,0,0,0,6,2008,4,135000
20,10437,1,0,3,4,0,15,2,2,0,2,8,6,1995,1995,3,1,2,2,2,1,0,1,2113,0,0,2113,2,1,2,1,7,1,2,236,46,0,0,0,0,0,8,2008,4,350000
160,1680,1,3,3,4,0,2,2,2,3,5,6,5,1971,1971,1,1,3,4,1,1,4,1,525,567,0,1092,1,1,3,1,6,0,2,0,0,0,0,0,0,0,3,2010,3,88000
20,10007,1,0,3,4,0,12,2,2,0,2,5,7,1959,2006,1,1,2,4,1,1,0,1,1053,0,0,1053,1,1,3,1,5,0,2,0,0,0,0,0,0,0,8,2008,4,145500
70,7200,1,3,1,4,1,6,2,2,0,5,7,6,1931,2000,1,1,3,1,0,1,4,1,851,651,0,1502,1,1,3,1,6,1,1,0,0,112,0,0,0,0,2,2008,4,149000
50,17503,1,3,3,4,0,12,0,2,0,0,6,5,1948,1950,1,1,3,4,1,1,4,1,912,546,0,1458,1,0,3,1,6,1,2,192,0,0,0,0,0,0,1,2010,0,97500
20,9937,1,3,3,0,0,7,2,2,0,2,5,7,1964,1999,3,1,3,2,2,1,0,1,1486,0,0,1486,1,0,3,1,7,0,2,0,0,0,0,0,0,0,3,2009,4,167000
60,12384,1,3,3,1,0,14,2,2,0,5,7,7,1976,1976,1,1,3,4,1,1,4,1,1142,793,0,1935,2,1,3,1,7,1,2,0,113,252,0,0,0,0,11,2007,4,197900
60,46589,1,1,3,1,0,15,2,2,0,5,8,7,1994,2005,3,1,2,4,2,1,0,1,1686,762,0,2448,2,1,4,1,8,1,2,517,76,0,0,0,0,0,7,2009,4,402000
20,13560,1,3,3,0,0,12,2,2,0,2,6,3,1968,1968,3,1,3,4,1,1,2,1,1392,0,0,1392,1,0,2,1,5,2,2,0,0,240,0,0,0,0,7,2009,4,110000
85,10012,1,3,3,4,0,7,2,2,0,6,4,5,1972,1972,1,1,3,4,1,1,4,1,1181,0,0,1181,2,0,3,1,6,0,2,0,0,180,0,0,0,0,4,2008,4,137500
20,20896,1,1,3,1,0,21,6,2,0,2,8,5,2005,2006,1,1,2,4,2,1,0,1,2097,0,0,2097,1,1,1,1,8,1,2,192,267,0,0,0,0,0,1,2006,5,423000
60,11194,1,0,3,0,0,8,2,2,0,5,8,5,2000,2000,1,1,2,4,2,1,0,1,1454,482,0,1936,2,1,3,1,7,1,2,188,124,0,0,0,0,0,11,2006,4,230500
60,18450,1,0,3,4,0,12,2,2,0,5,6,5,1965,1979,0,5,3,2,1,1,4,1,1465,915,0,2380,2,1,3,1,7,1,2,0,265,0,0,0,0,0,8,2007,0,129000
20,8125,1,3,3,4,0,20,2,2,0,2,6,5,1994,1998,1,1,3,4,2,1,0,1,1679,0,0,1679,2,0,3,1,7,1,2,224,42,0,0,0,0,0,10,2008,4,193500
20,14175,1,3,0,0,1,19,2,2,0,2,5,6,1956,1987,1,1,3,4,1,1,2,1,1437,0,0,1437,1,1,3,1,6,1,2,304,0,0,0,0,0,0,11,2006,4,168000
30,11600,1,3,3,4,0,6,2,2,0,2,4,5,1922,1950,1,1,3,4,0,1,0,1,1180,0,0,1180,1,0,2,1,5,1,2,0,0,67,0,0,0,0,7,2006,4,137500
60,8633,1,3,3,2,0,5,2,2,0,5,6,5,2005,2005,1,1,2,4,2,1,0,1,738,738,0,1476,2,1,3,1,7,0,2,100,35,0,0,0,0,0,2,2009,4,173500
70,6629,1,3,3,4,0,7,0,2,0,5,6,6,1925,1950,2,1,3,2,0,1,4,0,697,672,0,1369,2,0,3,1,6,0,2,147,0,0,0,0,0,0,7,2009,4,103600
20,11250,1,0,3,4,0,24,2,2,0,2,6,6,1977,1977,1,1,2,4,1,1,4,1,1208,0,0,1208,1,1,3,1,6,1,2,198,42,0,0,0,0,0,6,2006,4,165000
20,14442,1,3,3,4,0,6,2,2,0,2,6,7,1957,2004,3,1,3,4,2,1,0,1,1839,0,0,1839,2,0,3,1,7,2,2,0,87,0,0,200,0,0,6,2007,4,257500
20,9200,1,3,3,4,0,12,2,2,0,2,6,6,1965,1965,1,1,3,4,1,1,4,1,1136,0,0,1136,1,0,3,1,5,1,2,426,0,0,0,0,0,0,7,2008,4,140000
160,2289,1,3,3,4,0,13,2,2,3,5,6,6,1978,1978,1,1,3,4,1,1,4,1,855,586,0,1441,2,1,3,1,7,1,2,28,0,0,0,0,0,0,4,2009,4,148500
70,9600,1,3,3,4,0,17,2,2,0,5,4,2,1900,1950,1,1,3,4,0,2,1,0,1095,679,0,1774,2,0,4,2,8,0,0,0,0,90,0,0,0,0,5,2006,4,87000
30,9022,1,3,3,4,0,17,2,2,0,2,5,8,1924,2006,1,1,2,4,0,1,0,1,792,0,0,792,1,0,2,1,5,0,0,316,0,120,0,0,0,0,5,2009,4,109500
20,11844,1,0,3,4,0,22,2,2,0,2,8,5,2008,2008,3,1,2,4,2,1,0,1,2046,0,0,2046,2,1,3,1,7,1,2,322,82,0,0,0,0,0,7,2009,5,372500
20,9945,1,0,3,4,0,19,2,2,0,2,5,5,1961,1961,3,1,3,4,1,1,4,1,988,0,0,988,1,0,3,1,5,0,2,0,0,0,0,0,0,0,10,2007,4,128500
120,8012,1,3,3,4,0,20,2,2,4,2,6,5,1980,1980,1,1,3,4,1,1,4,1,923,0,0,923,2,0,2,1,5,1,2,80,0,0,0,0,0,0,5,2010,4,143000
50,4500,1,1,0,4,0,18,2,2,0,0,5,5,1932,2000,1,1,3,4,0,1,0,1,848,672,0,1520,1,0,3,1,6,0,2,0,0,56,0,0,0,0,7,2009,0,159434
120,2887,1,3,1,4,0,4,2,2,0,2,6,5,1996,1997,1,1,3,4,2,1,0,1,1291,0,0,1291,1,0,2,1,6,1,2,307,0,0,0,0,0,0,11,2008,4,173000
20,11248,1,0,3,0,0,5,2,2,0,2,9,5,2002,2002,3,1,2,4,2,1,0,1,1668,0,0,1668,2,0,3,1,7,1,2,257,45,0,0,0,0,0,7,2007,4,285000
60,16770,1,1,3,1,0,15,2,2,0,5,7,5,1998,1998,1,1,2,4,2,1,2,1,1195,644,0,1839,2,1,4,1,7,0,2,0,81,0,0,0,0,0,6,2010,4,221000
160,5062,1,0,3,1,0,22,2,2,4,5,7,5,1984,1984,1,1,2,4,1,1,2,1,1190,900,0,2090,2,0,3,1,6,1,2,219,0,0,0,0,0,0,9,2007,4,207500
60,10207,1,3,3,4,0,21,2,2,0,5,7,6,2007,2007,1,1,2,4,2,1,0,1,874,887,0,1761,3,0,3,1,7,0,2,144,105,0,0,0,0,0,8,2007,5,227875
160,5105,1,1,3,2,0,21,2,2,4,5,7,5,2004,2004,1,1,2,4,2,1,0,1,551,551,0,1102,2,1,2,1,4,0,2,0,60,0,0,0,0,0,3,2007,4,148800
